time,cam_time,left_eye,right_eye,g_angle,g_omega,g_direction,gratings,g_radius,g_thickness,g_width,left_eye_delta,right_eye_delta,abs_delta_left,abs_delta_right,left_eye_delta_sac_t1.30,right_eye_delta_sac_t0.90,l_sac_bool,r_sac_bool,l_agreement,r_agreement,time_bin,time_bin_s
60.1955,3809.125193834305,-12.105250358581545,25.249542236328125,296.4617943763733,30,-1,5,240,100,0.2,0.23691272735595525,0.37416076660156605,0.23691272735595525,0.37416076660156605,0.0,0.0,False,False,False,False,60,50
60.2457,3809.2052614688873,-16.486370086669922,21.510955810546875,295.3186655044556,30,-1,5,240,100,0.2,-4.381119728088377,-3.73858642578125,4.381119728088377,3.73858642578125,-6.6064271926879865,-6.492507934570316,True,True,True,True,60,50
60.3461,3809.2849836349487,-18.71167755126953,18.75703430175781,292.0470786094665,30,-1,5,240,100,0.2,-2.2253074645996094,-2.753921508789066,2.2253074645996094,2.753921508789066,0.0,0.0,False,False,True,True,60,50
60.3967,3809.3653450012207,-19.206579208374023,18.2777099609375,291.019127368927,30,-1,5,240,100,0.2,-0.4949016571044922,-0.47932434082030895,0.4949016571044922,0.47932434082030895,0.0,0.0,False,False,True,True,60,50
60.4971,3809.4454510211945,-19.505447387695312,18.46343994140625,287.71661281585693,30,-1,5,240,100,0.2,-0.29886817932128906,0.18572998046875,0.29886817932128906,0.18572998046875,0.0,0.0,False,False,True,False,60,50
60.598,3809.525721549988,-19.316362380981445,18.58148193359375,284.4736933708191,30,-1,5,240,100,0.2,0.1890850067138672,0.1180419921875,0.1890850067138672,0.1180419921875,0.0,0.0,False,False,False,False,60,50
60.6484,3809.605449438095,-19.578332901000977,18.418991088867188,283.30687522888184,30,-1,5,240,100,0.2,-0.26197052001953125,-0.1624908447265625,0.26197052001953125,0.1624908447265625,0.0,0.0,False,False,True,True,60,50
60.7486,3809.68517780304,-19.48910140991211,18.23359680175781,280.0467038154602,30,-1,5,240,100,0.2,0.08923149108886719,-0.18539428710937855,0.08923149108886719,0.18539428710937855,0.0,0.0,False,False,False,True,60,50
60.7991,3809.765236616135,-19.744945526123047,17.65679931640625,278.96761894226074,30,-1,5,240,100,0.2,-0.2558441162109375,-0.576797485351559,0.2558441162109375,0.576797485351559,0.0,0.0,False,False,True,True,60,50
60.9,3809.844954013825,-19.59908866882324,17.114227294921875,275.6989789009094,30,-1,5,240,100,0.2,0.14585685729980824,-0.542572021484375,0.14585685729980824,0.542572021484375,0.0,0.0,False,False,False,True,60,50
61.0007,3809.9250164031982,-19.742162704467773,17.01922607421875,272.40915298461914,30,-1,5,240,100,0.2,-0.1430740356445348,-0.095001220703125,0.1430740356445348,0.095001220703125,0.0,0.0,False,False,True,True,60,50
61.0511,3810.0056579113007,-20.00569725036621,16.209152221679688,271.2701725959778,30,-1,5,240,100,0.2,-0.2635345458984375,-0.8100738525390625,0.2635345458984375,0.8100738525390625,0.0,0.0,False,False,True,True,60,50
61.1015,3810.085427045822,-20.112621307373047,15.768310546875,270.1060080528259,30,-1,5,240,100,0.2,-0.10692405700683594,-0.4408416748046875,0.10692405700683594,0.4408416748046875,0.0,0.0,False,False,True,True,60,50
61.2021,3810.165572166443,-20.28110122680664,15.177383422851562,266.9822645187378,30,-1,5,240,100,0.2,-0.16847991943359375,-0.5909271240234375,0.16847991943359375,0.5909271240234375,0.0,0.0,False,False,True,True,60,50
61.3027,3810.245961666107,-20.65147590637207,14.42120361328125,263.75641107559204,30,-1,5,240,100,0.2,-0.3703746795654297,-0.7561798095703125,0.3703746795654297,0.7561798095703125,0.0,0.0,False,False,True,True,60,50
61.3529,3810.325752258301,-20.003707885742188,13.913894653320312,262.5874185562134,30,-1,5,240,100,0.2,0.6477680206298828,-0.5073089599609375,0.6477680206298828,0.5073089599609375,0.0,0.0,False,False,False,True,60,50
61.4533,3810.4056174755096,-21.34393882751465,13.835922241210938,259.3122339248657,30,-1,5,240,100,0.2,-1.340230941772461,-0.077972412109375,1.340230941772461,0.077972412109375,-1.340230941772461,0.0,True,False,True,True,60,50
61.5035,3810.485992670059,-21.410249710083008,13.631912231445312,258.10624837875366,30,-1,5,240,100,0.2,-0.06631088256835938,-0.204010009765625,0.06631088256835938,0.204010009765625,0.0,0.0,False,False,True,True,60,50
61.6044,3810.565713167191,-22.029129028320312,13.294326782226562,254.9481725692749,30,-1,5,240,100,0.2,-0.6188793182373047,-0.33758544921875,0.6188793182373047,0.33758544921875,0.0,0.0,False,False,True,True,60,50
61.7049,3810.645982027054,-19.87579345703125,16.747528076171875,251.6242504119873,30,-1,5,240,100,0.2,2.1533355712890625,3.4532012939453125,2.1533355712890625,3.4532012939453125,4.335788726806641,9.966705322265625,True,True,False,False,60,50
61.8053,3810.726012468338,-17.693340301513672,23.261032104492188,248.33081245422363,30,-1,5,240,100,0.2,2.182453155517578,6.5135040283203125,2.182453155517578,6.5135040283203125,0.0,0.0,False,False,False,False,60,50
61.8559,3810.8058450222015,-18.064926147460938,23.39302062988281,247.17357873916623,30,-1,5,240,100,0.2,-0.3715858459472656,0.13198852539062145,0.3715858459472656,0.13198852539062145,0.0,0.0,False,False,True,False,60,50
61.9065,3810.885902643204,-17.650646209716797,23.710494995117188,245.9861969947815,30,-1,5,240,100,0.2,0.4142799377441406,0.31747436523437855,0.4142799377441406,0.31747436523437855,0.0,0.0,False,False,False,False,60,50
62.0071,3810.9659395217896,-17.952054977416992,23.376861572265625,242.76184558868408,30,-1,5,240,100,0.2,-0.3014087677001953,-0.3336334228515625,0.3014087677001953,0.3336334228515625,0.0,0.0,False,False,True,True,60,50
62.0573,3811.0457332134247,-17.992971420288086,23.701202392578125,240.6074810028076,30,-1,5,240,100,0.2,-0.04091644287109375,0.3243408203125,0.04091644287109375,0.3243408203125,0.0,0.0,False,False,True,False,60,50
62.2082,3811.126452922821,-18.39212989807129,23.150115966796875,236.22910737991333,30,-1,5,240,100,0.2,-0.3991584777832031,-0.55108642578125,0.3991584777832031,0.55108642578125,0.0,0.0,False,False,True,True,60,50
62.2584,3811.206093788147,-18.255645751953125,23.258529663085938,235.07434844970703,30,-1,5,240,100,0.2,0.13648414611816406,0.1084136962890625,0.13648414611816406,0.1084136962890625,0.0,0.0,False,False,False,False,60,50
62.3087,3811.286130666733,-18.36785316467285,23.565597534179688,233.8623046875,30,-1,5,240,100,0.2,-0.11220741271972656,0.30706787109375,0.11220741271972656,0.30706787109375,0.0,0.0,False,False,True,False,60,50
62.4089,3811.366189241409,-19.101961135864254,22.89399719238281,230.63385486602783,30,-1,5,240,100,0.2,-0.7341079711914027,-0.6716003417968786,0.7341079711914027,0.6716003417968786,0.0,0.0,False,False,True,True,60,50
62.4595,3811.4459207057953,-18.95810317993164,22.85047912597656,229.48247909545896,30,-1,5,240,100,0.2,0.14385795593261363,-0.04351806640625,0.14385795593261363,0.04351806640625,0.0,0.0,False,False,False,True,60,50
62.61,3811.5262882709503,-19.96242332458496,22.857925415039062,224.222309589386,30,-1,5,240,100,0.2,-1.0043201446533203,0.007446289062503553,1.0043201446533203,0.007446289062503553,0.0,0.0,False,False,True,False,60,50
62.6602,3811.606321811676,-19.98118782043457,22.40423583984375,223.10917139053345,30,-1,5,240,100,0.2,-0.018764495849609375,-0.4536895751953125,0.018764495849609375,0.4536895751953125,0.0,0.0,False,False,True,True,60,50
62.7106,3811.686380386353,-20.05184364318848,22.647994995117188,221.91983699798584,30,-1,5,240,100,0.2,-0.0706558227539098,0.2437591552734375,0.0706558227539098,0.2437591552734375,0.0,0.0,False,False,True,False,60,50
62.8113,3811.7664408683777,-20.51344108581543,21.7232666015625,218.6865735054016,30,-1,5,240,100,0.2,-0.4615974426269496,-0.9247283935546875,0.4615974426269496,0.9247283935546875,0.0,-0.9247283935546875,False,True,True,True,60,50
62.8614,3811.846892118454,-20.361988067626957,21.710617065429688,216.51288986206052,30,-1,5,240,100,0.2,0.151453018188473,-0.0126495361328125,0.151453018188473,0.0126495361328125,0.0,0.0,False,False,False,True,60,50
62.9621,3811.926456212997,-20.6572208404541,21.722457885742188,214.185791015625,30,-1,5,240,100,0.2,-0.2952327728271449,0.0118408203125,0.2952327728271449,0.0118408203125,0.0,0.0,False,False,True,False,60,50
63.0625,3812.00657081604,-20.810773849487305,21.415557861328125,211.09411239624023,30,-1,5,240,100,0.2,-0.15355300903320312,-0.3069000244140625,0.15355300903320312,0.3069000244140625,0.0,0.0,False,False,True,True,60,50
63.113,3812.08645772934,-20.855409622192383,19.763992309570312,209.91130113601685,30,-1,5,240,100,0.2,-0.044635772705078125,-1.6515655517578125,0.044635772705078125,1.6515655517578125,0.0,-1.6515655517578125,False,True,True,True,60,50
63.2135,3812.166667699814,-21.059228897094727,19.650909423828125,206.66671514511108,30,-1,5,240,100,0.2,-0.20381927490234375,-0.1130828857421875,0.20381927490234375,0.1130828857421875,0.0,0.0,False,False,True,True,60,50
63.2638,3812.2462246418,-21.41931915283203,19.28584289550781,204.5029664039612,30,-1,5,240,100,0.2,-0.3600902557373047,-0.36506652832031605,0.3600902557373047,0.36506652832031605,0.0,0.0,False,False,True,True,60,50
63.3645,3812.326684713364,-22.05949592590332,18.593276977539062,202.14889526367188,30,-1,5,240,100,0.2,-0.6401767730712891,-0.6925659179687464,0.6401767730712891,0.6925659179687464,0.0,0.0,False,False,True,True,60,50
63.4654,3812.406404018402,-22.77618789672852,17.871078491210938,199.0437626838684,30,-1,5,240,100,0.2,-0.7166919708251989,-0.722198486328125,0.7166919708251989,0.722198486328125,0.0,0.0,False,False,True,True,60,50
