time,cam_time,left_eye,right_eye,g_angle,g_omega,g_direction,gratings,g_radius,g_thickness,g_width,left_eye_delta,right_eye_delta,abs_delta_left,abs_delta_right,left_eye_delta_sac_t1.30,right_eye_delta_sac_t2.50,l_sac_bool,r_sac_bool,l_agreement,r_agreement,time_bin,time_bin_s
59.7404,2644.9124290943146,-19.25142288208008,9.170394897460938,288.927640914917,30,1,5,240,240,0.5,-0.106964111328125,-0.3165130615234393,0.106964111328125,0.3165130615234393,0.0,0.0,False,False,False,False,50,50
59.7906,2644.992271900177,-19.184789657592773,9.307174682617188,291.16747856140137,30,1,5,240,240,0.5,0.06663322448730824,0.13677978515625,0.06663322448730824,0.13677978515625,0.0,0.0,False,False,True,True,50,50
59.8914,2645.0723299980164,-18.409404754638672,9.7271728515625,293.411808013916,30,1,5,240,240,0.5,0.7753849029541016,0.4199981689453125,0.7753849029541016,0.4199981689453125,0.0,0.0,False,False,True,True,50,50
59.9416,2645.15286397934,-18.091663360595703,10.106277465820312,295.61423778533936,30,1,5,240,240,0.5,0.31774139404296875,0.3791046142578125,0.31774139404296875,0.3791046142578125,0.0,0.0,False,False,True,True,50,50
60.0419,2645.2328231334686,-17.882659912109375,10.774017333984377,297.7899742126465,30,1,5,240,240,0.5,0.20900344848632812,0.6677398681640643,0.20900344848632812,0.6677398681640643,0.0,0.0,False,False,True,True,60,50
60.0923,2645.3126921653748,-18.31412506103516,11.677749633789062,295.8447861671448,30,-1,5,240,240,0.5,-0.4314651489257848,0.9037322998046857,0.4314651489257848,0.9037322998046857,0.0,0.0,False,False,True,False,60,50
60.193,2645.3925988674164,-18.11671638488769,12.186843872070312,293.50738048553467,30,-1,5,240,240,0.5,0.19740867614746804,0.50909423828125,0.19740867614746804,0.50909423828125,0.0,0.0,False,False,False,False,60,50
60.2937,2645.4727642536163,-17.917505264282227,12.9608154296875,290.37825107574463,30,-1,5,240,240,0.5,0.1992111206054652,0.7739715576171875,0.1992111206054652,0.7739715576171875,0.0,0.0,False,False,False,False,60,50
60.3442,2645.552614212036,-18.343997955322266,12.735198974609377,288.1593990325928,30,-1,5,240,240,0.5,-0.42649269104003906,-0.22561645507812322,0.42649269104003906,0.22561645507812322,0.0,0.0,False,False,True,True,60,50
60.4444,2645.6326520442963,-18.05709648132324,12.644149780273438,285.92787981033325,30,-1,5,240,240,0.5,0.286901473999027,-0.09104919433593928,0.286901473999027,0.09104919433593928,0.0,0.0,False,False,False,True,60,50
60.4948,2645.713436126709,-17.887737274169922,13.090621948242188,283.7028193473816,30,-1,5,240,240,0.5,0.16935920715331676,0.44647216796875,0.16935920715331676,0.44647216796875,0.0,0.0,False,False,False,False,60,50
60.5953,2645.793262481689,-18.277637481689453,12.801361083984377,281.45776748657227,30,-1,5,240,240,0.5,-0.38990020751953125,-0.2892608642578107,0.38990020751953125,0.2892608642578107,0.0,0.0,False,False,True,True,60,50
